"NACE2","Label_NACE2","PRODCOM2021","Label_PRODCOM2021","Comment","URL"
"2732","27.32 Manufacture of other electronic and electric wires and cables","273212","27.32.12 Coaxial cable and other coaxial electric conductors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","27321200","27.32.12.00 Insulated coaxial cables and other coaxial electric conductors for data and control purposes whether or not fitted with connectors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","273213","27.32.13 Other electric conductors, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","27321380","27.32.13.80 Other electric conductors, for a voltage ≤ 1 000 V, not fitted with connectors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","273214","27.32.14 Other electric conductors, for a voltage > 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2732","27.32 Manufacture of other electronic and electric wires and cables","27321400","27.32.14.00 Insulated electric conductors for voltage >1 000 V (excluding winding wire, coaxial cable and other coaxial electric conductors, ignition and other wiring sets used in vehicles, aircraft, ships)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2732"
"2733","27.33 Manufacture of wiring devices","2733","27.33 Manufacture of wiring devices",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331350","27.33.13.50 Plugs and sockets for a voltage ≤ 1 kV (excluding for coaxial cables, for printed circuits)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331200","27.33.12.00 Lamp-holders for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","273314","27.33.14 Electrical insulating fittings of plastics",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331100","27.33.11.00 Electrical apparatus for switching electrical circuits for a voltage ≤ 1 kV (including push-button and rotary switches) (excluding relays)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331370","27.33.13.70 Connections and contact elements for wires and cables for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331430","27.33.14.30 Insulating fittings of plastic, for electrical machines, appliances or equipment (excluding electrical insulators)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331310","27.33.13.10 Plugs and sockets for coaxial cables for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","273311","27.33.11 Switches, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331330","27.33.13.30 Plugs and sockets for printed circuits for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331380","27.33.13.80 Other apparatus for connections to or in electrical circuit, voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","273312","27.33.12 Lamp-holders, for a voltage ≤ 1 000 V",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331410","27.33.14.10 Trunking, ducting and cable trays for electrical circuits, of plastics",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","27331360","27.33.13.60 Prefabricated elements for electrical circuits for a voltage ≤ 1 kV",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2733","27.33 Manufacture of wiring devices","273313","27.33.13 Plugs, sockets and other apparatus for switching or protecting electrical circuits n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2733"
"2740","27.40 Manufacture of electric lighting equipment","2740","27.40 Manufacture of electric lighting equipment",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274011","27.40.11 Sealed beam lamp units",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401100","27.40.11.00 Sealed beam lamp units",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274012","27.40.12 Tungsten halogen filament lamps, excluding ultraviolet or infra-red lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401250","27.40.12.50 Tungsten halogen filament lamps for motorcycles and motor vehicles (excluding ultraviolet and infrared lamps)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401293","27.40.12.93 Tungsten halogen filament lamps, for a voltage > 100 V (excluding ultraviolet and infra-red lamps, for motorcycles and motor vehicles)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401295","27.40.12.95 Tungsten halogen filament lamps for a voltage ≤ 100 V (excluding ultraviolet and infrared lamps, for motorcycles and motor vehicles)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274013","27.40.13 Filament lamps of a power ≤ 200 W and for a voltage > 100 V n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401300","27.40.13.00 Filament lamps of a power ≤ 200 W and for a voltage > 100 V including reflector lamps (excluding ultraviolet, infrared lamps, tungsten halogen filament lamps and sealed beam lamp units)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274014","27.40.14 Filament lamps n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401460","27.40.14.60 Filament lamps for motorcycles or other motor vehicles excluding sealed beam lamp units, tungsten halogen lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401490","27.40.14.90 Filament lamps n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274015","27.40.15 Discharge lamps; ultra-violet or infra-red lamps; arc lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401510","27.40.15.10 Fluorescent hot cathode discharge lamps, with double ended cap (excluding ultraviolet lamps)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401530","27.40.15.30 Fluorescent hot cathode discharge lamps (excluding ultraviolet lamps, with double ended cap)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401550","27.40.15.50 Other discharge lamps (excluding ultraviolet lamps)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27401570","27.40.15.70 Ultraviolet or infrared lamps, arc lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274021","27.40.21 Portable electric lamps worked by dry batteries, accumulators, magnetos",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27402100","27.40.21.00 Portable electric lamps worked by dry batteries, accumulators or magnetos (excluding for cycles or motor vehicles)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274022","27.40.22 Electric table, desk, bedside or floor-standing lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27402200","27.40.22.00 Electric table, desk, bedside or floor-standing lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274023","27.40.23 Non-electrical lamps and lighting fittings",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27402300","27.40.23.00 Non-electrical lamps and lighting fittings",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274024","27.40.24 Illuminated signs, illuminated name-plates and the like",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27402400","27.40.24.00 Illuminated signs, illuminated name-plates and the like (including road signs)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274025","27.40.25 Chandeliers and other electric ceiling or wall lighting fittings",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27402500","27.40.25.00 Chandeliers and other electric ceiling or wall lighting fittings (excluding those used for lighting public open spaces or thoroughfares)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274030","27.40.30 Other lamps and lighting fittings",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27403010","27.40.30.10 Searchlights and spotlights (including for stage sets, photographic or film studios)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27403030","27.40.30.30 Electrical lighting or visual signalling equipment for motor vehicles (excluding electric filament or discharge lamps, sealed beam lamp units, ultraviolet, infrared and arc lamps)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27403090","27.40.30.90 Electric lamps and lighting fittings, of plastic and other materials, of a kind used for filament lamps and tubular lamps, including lighting sets for Christmas trees and LED lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274041","27.40.41 Parts for filament or discharge lamps",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27404100","27.40.41.00 Parts for electric filament or discharge lamps (including sealed beam lamp units, ultraviolet or infrared lamps, arc lamps)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","274042","27.40.42 Parts of lamps and lighting fittings",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27404230","27.40.42.30 Parts of portable electric lamps worked by dry batteries, accumulators or magnetos (excluding for cycles or motor vehicles)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2740","27.40 Manufacture of electric lighting equipment","27404250","27.40.42.50 Parts (excluding of glass or plastics) of lamps and lighting fittings, illuminated signs and nameplates and the like, n.e.s.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2740"
"2751","27.51 Manufacture of electric domestic appliances","2751","27.51 Manufacture of electric domestic appliances",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","275111","27.51.11 Refrigerators and freezers, of the household type",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511110","27.51.11.10 Combined refrigerators-freezers, with separate external doors",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511133","27.51.11.33 Household-type refrigerators (including compression-type, electrical absorption-type) (excluding built-in)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511135","27.51.11.35 Compression-type built-in refrigerators",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511150","27.51.11.50 Chest freezers of a capacity ≤ 800 litres",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511170","27.51.11.70 Upright freezers of a capacity ≤ 900 litres",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","275112","27.51.12 Dish washing machines, of the household type",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511200","27.51.12.00 Household dishwashing machines",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","275113","27.51.13 Cloth washing and drying machines, of the household type",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511300","27.51.13.00 Cloth washing and drying machines, of the household type",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","275114","27.51.14 Electric blankets",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","27511400","27.51.14.00 Electric blankets",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
"2751","27.51 Manufacture of electric domestic appliances","275115","27.51.15 Fans and ventilating or recycling hoods of the domestic type",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2751"
