CN 2021,BEC Rev. 4,START,END
72279070,220,01/01/1993,31/12/1995
72279080,220,01/01/1990,31/12/1992
72279090,220,01/01/1988,31/12/1989
72279095,220,01/01/1996,31/12/2500
72281010,220,01/01/1988,31/12/2003
72281020,220,01/01/2004,31/12/2500
72281030,220,01/01/1988,31/12/2003
72281050,220,01/01/1988,31/12/2500
72281090,220,01/01/1988,31/12/2500
72282010,220,01/01/2004,31/12/2500
72282011,220,01/01/1988,31/12/2003
72282019,220,01/01/1988,31/12/2003
72282030,220,01/01/1988,31/12/2003
72282050,220,01/01/1988,31/12/1992
72282060,220,01/01/1993,31/12/2003
72282070,220,01/01/1988,31/12/1990
72282080,220,01/01/1991,31/12/1992
72282090,220,01/01/1988,31/12/1990
72282091,220,01/01/2004,31/12/2500
72282099,220,01/01/2004,31/12/2500
72283010,220,01/01/1988,31/12/1992
72283020,220,01/01/1993,31/12/2500
72283030,220,01/01/1990,31/12/1992
72283040,220,01/01/1993,31/12/1994
72283041,220,01/01/1995,31/12/2500
72283049,220,01/01/1995,31/12/2500
72283061,220,01/01/1993,31/12/2500
72283069,220,01/01/1993,31/12/2500
72283070,220,01/01/1993,31/12/2500
72283080,220,01/01/1990,31/12/1992
72283089,220,01/01/1993,31/12/2500
72283090,220,01/01/1988,31/12/1989
72284000,220,01/01/1988,31/12/1992
72284010,220,01/01/1993,31/12/2500
72284090,220,01/01/1993,31/12/2500
72285000,220,01/01/1988,31/12/1990
72285010,220,01/01/1991,31/12/1992
72285020,220,01/01/1993,31/12/2500
72285040,220,01/01/1993,31/12/2500
72285061,220,01/01/1993,31/12/2500
72285069,220,01/01/1993,31/12/2500
72285070,220,01/01/1993,31/12/2003
72285080,220,01/01/2004,31/12/2500
72285089,220,01/01/1993,31/12/2003
72285090,220,01/01/1991,31/12/1992
72286010,220,01/01/1988,31/12/2003
72286020,220,01/01/2004,31/12/2500
72286080,220,01/01/2004,31/12/2500
72286081,220,01/01/1993,31/12/2003
72286089,220,01/01/1993,31/12/2003
72286090,220,01/01/1988,31/12/1992
72287010,220,01/01/1988,31/12/2500
72287031,220,01/01/1988,31/12/2003
72287090,220,01/01/2004,31/12/2500
72287091,220,01/01/1988,31/12/2003
72287099,220,01/01/1988,31/12/2003
72288000,220,01/01/2004,31/12/2500
72288010,220,01/01/1988,31/12/2003
72288090,220,01/01/1988,31/12/2003
72291000,220,01/01/1988,31/12/2006
72292000,220,01/01/1996,31/12/2500
72299000,220,01/01/1988,31/12/1992
72299010,220,01/01/1993,31/12/1995
72299020,220,01/01/2007,31/12/2500
72299050,220,01/01/1993,31/12/2500
72299090,220,01/01/1993,31/12/2500
73011000,220,01/01/1988,31/12/2500
73012000,220,01/01/1988,31/12/2500
73021010,220,01/01/1988,31/12/2500
73021021,220,01/01/2004,31/12/2011
73021022,220,01/01/2012,31/12/2500
73021023,220,01/01/2004,31/12/2011
73021028,220,01/01/2012,31/12/2500
73021029,220,01/01/2004,31/12/2011
73021031,220,01/01/1988,31/12/2003
73021039,220,01/01/1988,31/12/2003
73021040,220,01/01/2004,31/12/2500
73021050,220,01/01/2004,31/12/2500
73021090,220,01/01/1988,31/12/2500
73022000,220,01/01/1988,31/12/2001
73023000,220,01/01/1988,31/12/2500
73024000,220,01/01/2004,31/12/2500
73024010,220,01/01/1988,31/12/2003
73024090,220,01/01/1988,31/12/2003
73029000,220,01/01/2004,31/12/2500
73029010,220,01/01/1988,31/12/2001
73029020,220,01/01/2002,31/12/2003
73029030,220,01/01/1988,31/12/2003
73029090,220,01/01/1988,31/12/2003
73030010,220,01/01/1988,31/12/2500
73030090,220,01/01/1988,31/12/2500
73041010,220,01/01/1988,31/12/2006
73041030,220,01/01/1988,31/12/2006
73041090,220,01/01/1988,31/12/2006
73041100,220,01/01/2007,31/12/2500
73041910,220,01/01/2007,31/12/2500
73041930,220,01/01/2007,31/12/2500
73041990,220,01/01/2007,31/12/2500
73042010,220,01/01/1988,31/12/1995
73042091,220,01/01/1988,31/12/1995
73042099,220,01/01/1988,31/12/1995
73042100,220,01/01/1996,31/12/2006
73042200,220,01/01/2007,31/12/2500
73042300,220,01/01/2007,31/12/2500
73042400,220,01/01/2007,31/12/2500
73042910,220,01/01/2007,31/12/2500
73042911,220,01/01/1996,31/12/2006
73042919,220,01/01/1996,31/12/2006
73042930,220,01/01/2007,31/12/2500
73042990,220,01/01/2007,31/12/2500
73043110,220,01/01/1988,31/12/2005
73043120,220,01/01/2006,31/12/2500
73043180,220,01/01/2006,31/12/2500
73043191,220,01/01/1988,31/12/2005
73043199,220,01/01/1988,31/12/2005
73043910,220,01/01/1988,31/12/2500
73043920,220,01/01/1988,31/12/2005
73043930,220,01/01/1988,31/12/2008
73043951,220,01/01/1988,31/12/2005
73043952,220,01/01/2006,31/12/2500
73043958,220,01/01/2006,31/12/2500
73043959,220,01/01/1988,31/12/2005
73043991,220,01/01/1988,31/12/2005
73043992,220,01/01/2006,31/12/2500
73043993,220,01/01/1988,31/12/2500
73043998,220,01/01/2009,31/12/2500
73043999,220,01/01/1988,31/12/2008
73044100,220,01/01/2006,31/12/2500
73044110,220,01/01/1988,31/12/2005
73044190,220,01/01/1988,31/12/2005
73044910,220,01/01/1988,31/12/2500
73044930,220,01/01/1988,31/12/2005
73044991,220,01/01/1988,31/12/2005
73044992,220,01/01/2006,31/12/2007
73044993,220,01/01/2008,31/12/2500
73044995,220,01/01/2008,31/12/2500
73044999,220,01/01/1988,31/12/2500
73045111,220,01/01/1988,31/12/2003
73045112,220,01/01/2004,31/12/2500
73045118,220,01/01/2004,31/12/2500
73045119,220,01/01/1988,31/12/2003
73045130,220,01/01/1988,31/12/2005
73045181,220,01/01/2006,31/12/2500
73045189,220,01/01/2006,31/12/2500
73045191,220,01/01/1988,31/12/2005
73045199,220,01/01/1988,31/12/2005
73045910,220,01/01/1988,31/12/2500
73045931,220,01/01/1988,31/12/2003
73045932,220,01/01/2004,31/12/2500
73045938,220,01/01/2004,31/12/2500
73045939,220,01/01/1988,31/12/2003
73045950,220,01/01/1988,31/12/2005
73045991,220,01/01/1988,31/12/2005
73045992,220,01/01/2006,31/12/2500
73045993,220,01/01/1988,31/12/2500
73045999,220,01/01/1988,31/12/2500
73049000,220,01/01/2006,31/12/2500
73049010,220,01/01/1988,31/12/2005
73049090,220,01/01/1988,31/12/2005
73051100,220,01/01/1988,31/12/2500
73051200,220,01/01/1988,31/12/2500
73051900,220,01/01/1988,31/12/2500
73052000,220,01/01/2004,31/12/2500
73052010,220,01/01/1988,31/12/2003
73052090,220,01/01/1988,31/12/2003
73053100,220,01/01/1988,31/12/2500
73053900,220,01/01/1988,31/12/2500
73059000,220,01/01/1988,31/12/2500
73061011,220,01/01/1988,31/12/2006
73061019,220,01/01/1988,31/12/2006
73061090,220,01/01/1988,31/12/2006
73061110,220,01/01/2007,31/12/2500
73061190,220,01/01/2007,31/12/2500
73061910,220,01/01/2008,31/12/2500
73061911,220,01/01/2007,31/12/2007
73061919,220,01/01/2007,31/12/2007
73061990,220,01/01/2007,31/12/2500
73062000,220,01/01/1988,31/12/2006
73062100,220,01/01/2007,31/12/2500
73062900,220,01/01/2007,31/12/2500
73063010,220,01/01/1988,31/12/2005
73063011,220,01/01/2006,31/12/2500
73063019,220,01/01/2006,31/12/2500
73063021,220,01/01/1988,31/12/2005
73063029,220,01/01/1988,31/12/2005
73063030,220,01/01/1988,31/12/1990
73063041,220,01/01/2006,31/12/2500
73063049,220,01/01/2006,31/12/2500
73063051,220,01/01/1988,31/12/2005
73063059,220,01/01/1988,31/12/2005
73063071,220,01/01/1988,31/12/2005
73063072,220,01/01/2006,31/12/2500
73063077,220,01/01/2006,31/12/2500
73063078,220,01/01/1991,31/12/2005
73063079,220,01/01/1988,31/12/1990
73063080,220,01/01/2006,31/12/2500
73063090,220,01/01/1988,31/12/2005
73064010,220,01/01/1988,31/12/2005
73064020,220,01/01/2006,31/12/2500
73064080,220,01/01/2006,31/12/2500
73064091,220,01/01/1988,31/12/2005
73064099,220,01/01/1988,31/12/2005
73065010,220,01/01/1988,31/12/2005
73065020,220,01/01/2006,31/12/2500
73065080,220,01/01/2006,31/12/2500
73065091,220,01/01/1988,31/12/2005
73065099,220,01/01/1988,31/12/2005
73066010,220,01/01/1988,31/12/2005
73066011,220,01/01/2006,31/12/2006
73066019,220,01/01/2006,31/12/2006
73066021,220,01/01/2006,31/12/2006
73066029,220,01/01/2006,31/12/2006
73066031,220,01/01/1988,31/12/2003
73066032,220,01/01/2004,31/12/2005
73066034,220,01/01/2004,31/12/2005
73066036,220,01/01/2004,31/12/2005
73066038,220,01/01/2004,31/12/2005
73066039,220,01/01/1988,31/12/2003
73066081,220,01/01/2006,31/12/2006
73066089,220,01/01/2006,31/12/2006
73066090,220,01/01/1988,31/12/2003
73066091,220,01/01/2004,31/12/2005
73066099,220,01/01/2004,31/12/2005
73066110,220,01/01/2008,31/12/2500
73066111,220,01/01/2007,31/12/2007
73066119,220,01/01/2007,31/12/2007
73066191,220,01/01/2007,31/12/2007
73066192,220,01/01/2008,31/12/2500
73066199,220,01/01/2007,31/12/2500
73066910,220,01/01/2007,31/12/2500
73066990,220,01/01/2007,31/12/2500
73069000,220,01/01/1988,31/12/2500
73071110,220,01/01/1988,31/12/2500
73071190,220,01/01/1988,31/12/2500
73071910,220,01/01/2020,31/12/2500
73071990,220,01/01/2020,31/12/2500
73072100,220,01/01/1988,31/12/2500
73072200,220,01/01/1988,31/12/1994
73072210,220,01/01/1995,31/12/2500
73072290,220,01/01/1995,31/12/2500
73072310,220,01/01/1988,31/12/2500
73072390,220,01/01/1988,31/12/2500
73072910,220,01/01/1988,31/12/2500
73072930,220,01/01/1988,31/12/2011
73072980,220,01/01/2012,31/12/2500
73072990,220,01/01/1988,31/12/2011
73079100,220,01/01/1988,31/12/2500
73079200,220,01/01/1988,31/12/1994
73079210,220,01/01/1995,31/12/2500
73079290,220,01/01/1995,31/12/2500
73079311,220,01/01/1988,31/12/2500
73079319,220,01/01/1988,31/12/2500
73079391,220,01/01/1988,31/12/2500
73079399,220,01/01/1988,31/12/2500
73079910,220,01/01/1988,31/12/2500
73079930,220,01/01/1988,31/12/2011
73079980,220,01/01/2012,31/12/2500
73079990,220,01/01/1988,31/12/2011
73081000,220,01/01/1988,31/12/2500
73082000,220,01/01/1988,31/12/2500
73083000,220,01/01/1988,31/12/2500
73084000,220,01/01/2012,31/12/2500
73084010,220,01/01/1994,31/12/2011
73084090,220,01/01/1994,31/12/2011
73089010,220,01/01/1988,31/12/2011
73089051,220,01/01/1988,31/12/2500
73089059,220,01/01/1988,31/12/2500
73089098,220,01/01/2012,31/12/2500
73089099,220,01/01/1988,31/12/2011
73090010,410,01/01/1988,31/12/2500
73090030,410,01/01/1988,31/12/2500
73090051,410,01/01/1988,31/12/2500
73090059,410,01/01/1988,31/12/2500
73090090,410,01/01/1988,31/12/2500
73101000,410,01/01/1988,31/12/2500
73102110,410,01/01/1988,31/12/1997
73102111,410,01/01/1998,31/12/2500
73102119,410,01/01/1998,31/12/2500
73102191,410,01/01/1988,31/12/2500
73102199,410,01/01/1988,31/12/2500
73102910,410,01/01/1988,31/12/2500
73102990,410,01/01/1988,31/12/2500
73110010,410,01/01/1988,31/12/2008
73110011,410,01/01/2009,31/12/2500
73110013,410,01/01/2009,31/12/2500
73110019,410,01/01/2009,31/12/2500
73110030,410,01/01/2009,31/12/2500
73110091,410,01/01/1988,31/12/2500
73110099,410,01/01/1988,31/12/2500
73121010,220,01/01/1988,31/12/2005
73121020,220,01/01/2006,31/12/2500
73121030,220,01/01/1988,31/12/2005
73121041,220,01/01/2006,31/12/2500
73121049,220,01/01/2006,31/12/2500
73121050,220,01/01/1988,31/12/1994
73121051,220,01/01/1995,31/12/2005
73121059,220,01/01/1995,31/12/2005
73121061,220,01/01/2006,31/12/2500
73121065,220,01/01/2006,31/12/2500
73121069,220,01/01/2006,31/12/2500
73121071,220,01/01/1988,31/12/2005
73121075,220,01/01/1988,31/12/2005
73121079,220,01/01/1988,31/12/2005
73121081,220,01/01/2006,31/12/2500
73121082,220,01/01/1995,31/12/2005
73121083,220,01/01/2006,31/12/2500
73121084,220,01/01/1995,31/12/2005
73121085,220,01/01/2006,31/12/2500
73121086,220,01/01/1995,31/12/2005
73121088,220,01/01/1995,31/12/2005
73121089,220,01/01/2006,31/12/2500
73121091,220,01/01/1988,31/12/1994
73121095,220,01/01/1988,31/12/1994
73121098,220,01/01/2006,31/12/2500
73121099,220,01/01/1988,31/12/2005
73129000,220,01/01/2006,31/12/2500
73129010,220,01/01/1988,31/12/2005
73129090,220,01/01/1988,31/12/2005
73130000,220,01/01/1988,31/12/2500
73141100,220,01/01/1988,31/12/1989
73141110,220,01/01/1990,31/12/1995
73141190,220,01/01/1990,31/12/1995
73141200,220,01/01/1996,31/12/2500
73141300,220,01/01/1996,31/12/2006
73141400,220,01/01/1996,31/12/2500
73141900,220,01/01/2007,31/12/2500
73141910,220,01/01/1990,31/12/1995
73141990,220,01/01/1990,31/12/1995
73142000,220,01/01/1988,31/12/1994
73142010,220,01/01/1995,31/12/2500
73142090,220,01/01/1995,31/12/2500
73143010,220,01/01/1988,31/12/1995
73143090,220,01/01/1988,31/12/1995
73143100,220,01/01/1996,31/12/2500
73143900,220,01/01/1996,31/12/2500
73144100,220,01/01/2012,31/12/2500
73144110,220,01/01/1988,31/12/2011
73144190,220,01/01/1988,31/12/2011
73144200,220,01/01/2012,31/12/2500
73144210,220,01/01/1988,31/12/2011
73144290,220,01/01/1988,31/12/2011
73144900,220,01/01/1988,31/12/2500
73145000,220,01/01/1988,31/12/2500
73151110,220,01/01/1988,31/12/2500
73151190,220,01/01/1988,31/12/2500
73151200,220,01/01/1988,31/12/2500
73151900,220,01/01/1988,31/12/2500
73152000,220,01/01/1988,31/12/2500
73158100,220,01/01/1988,31/12/2500
73158200,220,01/01/2012,31/12/2500
73158210,220,01/01/1988,31/12/2011
73158290,220,01/01/1988,31/12/2011
73158900,220,01/01/1988,31/12/2500
73159000,220,01/01/1988,31/12/2500
73160000,530,01/01/1988,31/12/2500
73170010,220,01/01/1988,31/12/2011
73170020,220,01/01/1992,31/12/2500
73170030,220,01/01/1988,31/12/1991
73170040,220,01/01/1992,31/12/2011
73170050,220,01/01/1988,31/12/1991
73170060,220,01/01/2012,31/12/2500
73170061,220,01/01/1992,31/12/2011
73170069,220,01/01/1992,31/12/2011
73170080,220,01/01/2012,31/12/2500
73170090,220,01/01/1992,31/12/2011
73170091,220,01/01/1988,31/12/1991
73170099,220,01/01/1988,31/12/1991
73181100,220,01/01/1988,31/12/2500
73181210,220,01/01/1988,31/12/2500
73181290,220,01/01/1988,31/12/2500
73181300,220,01/01/1988,31/12/2500
73181410,220,01/01/1988,31/12/2500
73181491,220,01/01/1988,31/12/2500
73181499,220,01/01/1988,31/12/2500
73181510,220,01/01/1988,31/12/2016
73181520,220,01/01/1988,31/12/2500
73181530,220,01/01/1988,31/12/2016
73181535,220,01/01/2017,31/12/2500
73181541,220,01/01/1988,31/12/2016
73181542,220,01/01/2017,31/12/2500
73181548,220,01/01/2017,31/12/2500
73181549,220,01/01/1988,31/12/2016
73181551,220,01/01/1988,31/12/2016
73181552,220,01/01/2017,31/12/2500
73181558,220,01/01/2017,31/12/2500
73181559,220,01/01/1988,31/12/2016
73181561,220,01/01/1988,31/12/2016
73181562,220,01/01/2017,31/12/2500
73181568,220,01/01/2017,31/12/2500
73181569,220,01/01/1988,31/12/2016
73181570,220,01/01/1988,31/12/2016
73181575,220,01/01/2017,31/12/2500
73181581,220,01/01/1988,31/12/2016
73181582,220,01/01/2017,31/12/2500
73181588,220,01/01/2017,31/12/2500
73181589,220,01/01/1988,31/12/2016
73181590,220,01/01/1988,31/12/2016
73181595,220,01/01/2017,31/12/2500
73181610,220,01/01/1988,31/12/2016
73181630,220,01/01/1988,31/12/2016
73181631,220,01/01/2017,31/12/2500
73181639,220,01/01/2017,31/12/2500
73181640,220,01/01/2017,31/12/2500
73181650,220,01/01/1988,31/12/2016
73181660,220,01/01/2017,31/12/2500
73181691,220,01/01/1988,31/12/2016
73181692,220,01/01/2017,31/12/2500
73181699,220,01/01/2017,31/12/2500
73181900,220,01/01/1988,31/12/2500
73182100,220,01/01/1988,31/12/2500
73182200,220,01/01/1988,31/12/2500
73182300,220,01/01/1988,31/12/2500
73182400,220,01/01/1988,31/12/2500
73182900,220,01/01/1988,31/12/2500
73191000,630,01/01/1988,31/12/2006
73192000,630,01/01/1988,31/12/2011
73193000,630,01/01/1988,31/12/2011
73194000,630,01/01/2012,31/12/2500
73199000,630,01/01/1988,31/12/2006
73199010,630,01/01/2007,31/12/2500
73199090,630,01/01/2007,31/12/2500
73201000,220,01/01/1988,31/12/1990
73201011,220,01/01/1991,31/12/2500
73201019,220,01/01/1991,31/12/2500
73201090,220,01/01/1991,31/12/2500
73202010,220,01/01/1988,31/12/1990
73202020,220,01/01/1991,31/12/2500
73202081,220,01/01/1991,31/12/2500
73202085,220,01/01/1991,31/12/2500
73202089,220,01/01/1991,31/12/2500
73202090,220,01/01/1988,31/12/1990
73209000,220,01/01/1988,31/12/1990
73209010,220,01/01/1991,31/12/2500
73209030,220,01/01/1991,31/12/2500
73209090,220,01/01/1991,31/12/2500
73211110,610,01/01/1988,31/12/2500
73211190,610,01/01/1988,31/12/2500
73211200,610,01/01/1988,31/12/2500
73211300,610,01/01/1988,31/12/2006
73211900,610,01/01/2007,31/12/2500
73218100,610,01/01/2012,31/12/2500
73218110,610,01/01/1988,31/12/2011
73218190,610,01/01/1988,31/12/2011
73218200,610,01/01/2012,31/12/2500
73218210,610,01/01/1988,31/12/2011
73218290,610,01/01/1988,31/12/2011
73218300,610,01/01/1988,31/12/2006
73218900,610,01/01/2007,31/12/2500
73219000,220,01/01/1988,31/12/2500
73221100,410,01/01/1988,31/12/2500
73221900,410,01/01/1988,31/12/2500
73229000,410,01/01/2006,31/12/2500
73229010,410,01/01/1988,31/12/2005
73229090,410,01/01/1988,31/12/2005
73231000,620,01/01/1988,31/12/2500
73239100,620,01/01/1988,31/12/2500
73239200,620,01/01/1988,31/12/2500
73239300,620,01/01/2012,31/12/2500
73239310,620,01/01/1988,31/12/2011
73239390,620,01/01/1988,31/12/2011
73239400,620,01/01/2012,31/12/2500
73239410,620,01/01/1988,31/12/2011
73239490,620,01/01/1988,31/12/2011
73239900,620,01/01/2012,31/12/2500
73239910,620,01/01/1988,31/12/2011
73239991,620,01/01/1988,31/12/2011
73239999,620,01/01/1988,31/12/2011
73241000,220,01/01/2006,31/12/2500
73241010,220,01/01/1988,31/12/2005
73241090,220,01/01/1988,31/12/2005
73242100,220,01/01/1988,31/12/2500
73242900,220,01/01/1988,31/12/2500
73249000,220,01/01/2006,31/12/2500
73249010,220,01/01/1988,31/12/2005
73249090,220,01/01/1988,31/12/2005
73251000,220,01/01/2014,31/12/2500
73251010,220,01/01/1988,31/12/1988
73251020,220,01/01/1989,31/12/1996
73251050,220,01/01/1989,31/12/2013
73251090,220,01/01/1988,31/12/1988
73251091,220,01/01/1989,31/12/1996
73251092,220,01/01/1997,31/12/2013
73251099,220,01/01/1989,31/12/2013
73259100,220,01/01/1988,31/12/2500
73259910,220,01/01/2020,31/12/2500
73259990,220,01/01/2020,31/12/2500
73259991,220,01/01/1993,31/12/1996
73259999,220,01/01/1993,31/12/1996
73261100,220,01/01/1988,31/12/2500
73261910,220,01/01/1988,31/12/2500
73261990,220,01/01/1988,31/12/2500
73262000,220,01/01/2012,31/12/2500
73262010,220,01/01/1988,31/12/2005
73262030,220,01/01/1988,31/12/2011
73262050,220,01/01/1988,31/12/2011
73262080,220,01/01/2006,31/12/2011
73262090,220,01/01/1988,31/12/2005
73269010,220,01/01/1988,31/12/2011
73269030,220,01/01/1988,31/12/2500
73269040,220,01/01/1988,31/12/2500
73269050,220,01/01/1988,31/12/2500
73269060,220,01/01/1988,31/12/2500
73269070,220,01/01/1988,31/12/2011
73269080,220,01/01/1995,31/12/2003
73269091,220,01/01/1988,31/12/2011
73269092,220,01/01/2012,31/12/2500
73269093,220,01/01/1988,31/12/2011
73269094,220,01/01/2012,31/12/2500
73269095,220,01/01/1991,31/12/2011
73269096,220,01/01/2012,31/12/2500
73269097,220,01/01/1995,31/12/2003
73269098,220,01/01/2017,31/12/2500
73269099,220,01/01/1988,31/12/1990
74010000,220,01/01/2007,31/12/2500
74011000,220,01/01/1988,31/12/2006
74012000,220,01/01/1988,31/12/2006
74020000,220,01/01/1988,31/12/2500
74031100,220,01/01/1988,31/12/2500
74031200,220,01/01/1988,31/12/2500
74031300,220,01/01/1988,31/12/2500
74031900,220,01/01/1988,31/12/2500
74032100,220,01/01/1988,31/12/2500
74032200,220,01/01/1988,31/12/2500
74032300,220,01/01/1988,31/12/2006
74032900,220,01/01/2007,31/12/2500
74040010,210,01/01/1996,31/12/2500
74040091,210,01/01/1996,31/12/2500
74040099,210,01/01/1996,31/12/2500
74050000,220,01/01/1988,31/12/2500
74061000,220,01/01/1988,31/12/2500
74062000,220,01/01/1988,31/12/2500
74071000,220,01/01/1988,31/12/2500
74072110,220,01/01/1988,31/12/2500
74072190,220,01/01/1988,31/12/2500
74072210,220,01/01/1988,31/12/2006
74072290,220,01/01/1988,31/12/2006
74072900,220,01/01/2011,31/12/2500
74072910,220,01/01/2007,31/12/2010
74072990,220,01/01/2007,31/12/2010
74081100,220,01/01/1988,31/12/2500
74081910,220,01/01/1988,31/12/2500
74081990,220,01/01/1988,31/12/2500
74082100,220,01/01/1988,31/12/2500
74082200,220,01/01/1995,31/12/2500
74082210,220,01/01/1988,31/12/1994
74082290,220,01/01/1988,31/12/1994
74082900,220,01/01/1995,31/12/2500
74082910,220,01/01/1988,31/12/1994
74082990,220,01/01/1988,31/12/1994
74091100,220,01/01/1988,31/12/2500
74091900,220,01/01/1988,31/12/2500
