"nace2","NAME","Parent","Include","Include_Also","Exclude"
"19","Kokerei und Mineralölverarbeitung","C","Diese Abteilung umfasst die Verarbeitung von Rohöl und Kohle zu gebrauchsfertigen Erzeugnissen. Das vorherrschende Verfahren ist die Mineralölverarbeitung durch Trennung von Rohöl in Teilerzeugnisse anhand von Verfahren wie Spaltung und Destillation.   Diese Abteilung umfasst die Herstellung von Gasen wie Ethan, Propan und Butan als Erzeugnisse von Erdölraffinerien.","Diese Abteilung umfasst sowohl die Herstellung charakteristischer Produkte auf eigene Rechnung (z. B. Koks, Butan, Propan, Benzin, Kerosin, Heizöl usw.) als auch Weiterverarbeitungsleistungen (z. B. Mineralölraffination im Lohnauftrag).","Nicht eingeschlossen ist die Herstellung von Gasen in anderen Einheiten (20.14), die Herstellung von Industriegasen (20.11), die Gewinnung von Erdgas (Methan, Ethan, Butan bzw. Propan) (06.20) und die Herstellung gasförmiger Brennstoffe außer Erdölgas (z. B. Kohlengas, Wassergas, Generatorgas, Gas von Gaswerken) (35.21).  Die Herstellung von petrochemischen Erzeugnissen aus raffiniertem Erdöl ist in Abteilung 20 eingereiht."
"19.1","Kokerei","19",NA,NA,NA
"19.10","Kokerei","19.1","Diese Klasse umfasst: - Betrieb von Koksöfen - Herstellung von Koks und Schwelkoks - Herstellung von Pech und Pechkoks - Herstellung von Steinkohlegas - Herstellung von Steinkohle- und Braunkohlerohteer - Agglomerieren von Koks",NA,"Diese Klasse umfasst nicht: - Herstellung von Braunkohlenbriketts (s. 19.20)"
"19.2","Mineralölverarbeitung","19",NA,NA,NA
"19.20","Mineralölverarbeitung","19.2","Diese Klasse umfasst die Herstellung von flüssigen oder gasförmigen Brennstoffen aus Rohöl, bituminösen Mineralen und deren Fraktionierungsprodukten. Das Raffinieren von Erdöl umfasst mindestens eine der folgenden Tätigkeiten: Fraktionierung; direkte Destillation von Rohöl; Spaltung  Diese Klasse umfasst: - Herstellung von Motorentreibstoff: Benzin, Kerosin usw. - Herstellung von Brennstoff: leichtes, mittelschweres und schweres Heizöl, Raffineriegase wie Ethan, Propan, Butan usw. - Herstellung von Schmierölen und -fetten aus Roh- und Altöl - Herstellung von Erzeugnissen für die erdölchemische Industrie und die Herstellung von Straßenbelägen - Herstellung verschiedener Erzeugnisse: Testbenzin, Vaseline, Paraffin, Vaselin usw. - Herstellung von Ölbriketts - Beimischen von Bio-Kraftstoffen, d. h. von Alkoholen zu Motorentreibstoffen (z. B. Gasohol)","Diese Klasse umfasst ferner: - Herstellung von Torfbriketts - Herstellung von Stein- und Braunkohlebriketts",NA
"20","Herstellung von chemischen Erzeugnissen","C","Diese Abteilung umfasst die Verarbeitung organischer und anorganischer Rohstoffe in einem chemischen Verfahren zu chemischen Erzeugnissen. Hierbei wird unterschieden zwischen der Herstellung von chemischen Grundstoffen (in der ersten Gruppe) und der Herstellung von Zwischen- und Endprodukten durch Weiterverarbeitung chemischer Grundstoffe (s. übrige Gruppen).",NA,NA
"20.1","Herstellung von chemischen Grundstoffen, Düngemitteln und Stickstoffverbindungen, Kunststoffen in Primärformen und synthetischem Kautschuk in Primärformen","20","Diese Gruppe umfasst die Herstellung von chemischen Grundstoffen, Düngemitteln und den entsprechenden Stickstoffverbindungen sowie von Kunststoffen und synthetischem Kautschuk in Primärformen.",NA,NA
"20.11","Herstellung von Industriegasen","20.1","Diese Klasse umfasst: - Herstellung von technischen und medizinischen Flüssig- oder Druckgasen:   • Elementargase   • Flüssig- oder Druckluft   • gasförmige Kühlmittel   • Misch-Industriegase   • Inertgase wie Kohlendioxid   • Isoliergase",NA,"Diese Klasse umfasst nicht: - Gewinnung von Methan, Ethan, Butan oder Propan (s. 06.20) - Herstellung von gasförmigen Brennstoffen wie Ethan, Butan oder Propan in Erdölraffinerien (s. 19.20) - Herstellung von gasförmigen Brennstoffen aus Kohle, Abfall usw. (s. 35.21)"
"20.12","Herstellung von Farbstoffen und Pigmenten","20.1","Diese Klasse umfasst: - Herstellung von Farbstoffen und Pigmenten jeder Herkunft als Grundstoff oder Konzentrat","Diese Klasse umfasst ferner: - Herstellung von als fluoreszierende Aufheller oder Luminophore verwendeten Erzeugnissen","Diese Klasse umfasst nicht: - Herstellung von zubereiteten Farbstoffen und Pigmenten (s. 20.30)"
"20.13","Herstellung von sonstigen anorganischen Grundstoffen und Chemikalien","20.1","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von chemischen Elementen (außer Industriegasen und Grundmetallen) - Herstellung anorganischer Säuren mit Ausnahme von Salpetersäure - Herstellung von Alkalien, Laugen und sonstigen anorganischen Basen mit Ausnahme von Ammoniak - Herstellung sonstiger anorganischer Verbindungen - Rösten von Eisenkies - Herstellung von destilliertem Wasser","Diese Klasse umfasst ferner: - Anreicherung von Uran- und Thoriumerzen","Diese Klasse umfasst nicht: - Herstellung von Industriegasen (s. 20.11) - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15) - Herstellung von Ammoniak (s. 20.15) - Herstellung von Ammoniumchlorid (s. 20.15) - Herstellung von Kaliumnitriten und -nitraten (s. 20.15) - Herstellung von Ammoniumkarbonaten (s. 20.15) - Herstellung von destillierten aromatischen Wässern (s. 20.53) - Herstellung von Grundmetallen (s. Abteilung 24)"
"20.14","Herstellung von sonstigen organischen Grundstoffen und Chemikalien","20.1","Diese Klasse umfasst die Herstellung von chemischen Stoffen nach grundlegenden Verfahren wie thermisches Spalten und Destillation. Das Ergebnis dieser Verfahren sind in der Regel getrennte chemische Elemente oder chemische Verbindungen.  Diese Klasse umfasst: - Herstellung von organischen chemischen Grundstoffen:   • gesättigte und ungesättigte azyklische Kohlenwasserstoffe   • gesättigte und ungesättigte zyklische Kohlenwasserstoffe   • azyklische und zyklische Alkohole   • Mono- und Polykarbonsäuren einschließlich Essigsäure   • sonstige Verbindungen mit Sauerstoffgruppen einschließlich Aldehyden, Ketonen, Chinonen und Verbindungen mit zwei oder mehreren Sauerstoffgruppen   • synthetisches Glycerin   • organische Verbindungen mit Stickstoffgruppen einschließlich Aminen   • Vergärung von Zuckerrohr, Mais oder ähnlichen Agrarerzeugnissen zur Herstellung von Alkohol und Estern   • sonstige organische Verbindungen einschließlich Erzeugnissen der Holzdestillation (z. B. Holzkohle) usw. - Herstellung von synthetischen Aromen - Destillation von Steinkohleteer",NA,"Diese Klasse umfasst nicht: - Herstellung von Kunststoffen in Primärformen (s. 20.16) - Herstellung von synthetischem Kautschuk in Primärformen (s. 20.17) - Herstellung von Rohglycerin (s. 20.41) - Herstellung von etherischen Ölen (s. 20.53) - Herstellung von Salicyl- und o-Acetylsalicylsäure (s. 21.10)"
"20.15","Herstellung von Düngemitteln und Stickstoffverbindungen","20.1","Diese Klasse umfasst: - Herstellung von Düngemitteln:   • einfache oder zusammengesetzte stickstoff-, phosphat- oder kaliumhaltige Düngemittel   • Harnstoff, natürliches Rohphosphat und natürliches Rohkalisalz - Herstellung von assoziierten Stickstoffprodukten:   • Stickstoff- und Sulfosäuren, Ammoniak, Ammoniumchlorid, Ammoniumkarbonat, Kaliumnitrite und -nitrate","Diese Klasse umfasst ferner: - Herstellung von Gartenerde mit Torf als Hauptbestandteil - Herstellung von Gartenerdemischungen aus Mutterboden, Sand, Ton und Mineralen","Diese Klasse umfasst nicht: - Gewinnung von Guano (s. 08.91) - Herstellung von agrochemischen Erzeugnissen wie Pestiziden (s. 20.20)"
"20.16","Herstellung von Kunststoffen in Primärformen","20.1","Diese Klasse umfasst die Herstellung von Harzen, Kunststoffen und nichtvulkanisierbaren thermoplastischen Elastomeren sowie das Mischen und Verschneiden von Harzen nach Kundenwunsch und die Herstellung von synthetischen Harzen nach eigener Spezifikation.  Diese Klasse umfasst: - Herstellung von Kunststoffen in Primärformen:   • Polymere, auch von Ethylen, Propylen, Styrol, Vinylchlorid, Vinylacetat und Acryl   • Polyamide   • Phenol- und Epoxidharze und Polyurethane   • Alkyd- und Polyesterharze und Polyether   • Silicone   • Ionenaustauscher auf der Grundlage von Polymeren","Diese Klasse umfasst ferner: - Herstellung von Zellulose und ihren chemischen Derivaten","Diese Klasse umfasst nicht: - Herstellung von Chemiefasern (s. 20.60) - Zerkleinern von Kunststoffen (s. 38.32)"
"20.17","Herstellung von synthetischem Kautschuk in Primärformen","20.1","Diese Klasse umfasst: - Herstellung von synthetischem Kautschuk in Primärformen   • synthetischer Kautschuk   • Faktis - Herstellung von Mischungen aus synthetischem Kautschuk und Naturkautschuk oder kautschukähnlichen Gummiharzen (z. B. Balata)",NA,NA
"20.2","Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln","20",NA,NA,NA
"20.20","Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln","20.2","Diese Klasse umfasst: - Herstellung von Insektiziden, Rodentiziden, Fungiziden, Herbiziden, Milbenbekämpfungsmitteln, Schneckengiften, Bioziden - Herstellung von Keimhemmungsmitteln, Wachstumsregulatoren - Herstellung von Desinfektionsmitteln (für landwirtschaftliche und andere Zwecke) - Herstellung von sonstigen agrochemischen Erzeugnissen a. n. g.",NA,"Diese Klasse umfasst nicht: - Herstellung von Düngemitteln und Stickstoffverbindungen (s. 20.15)"
"20.3","Herstellung von Anstrichmitteln, Druckfarben und Kitten","20",NA,NA,NA
"20.30","Herstellung von Anstrichmitteln, Druckfarben und Kitten","20.3","Diese Klasse umfasst: - Herstellung von Farben und Lacken, Lackharzen - Herstellung von zubereiteten Pigmenten und Farbstoffen, Trübungsmitteln und Farben - Herstellung von verglasbaren Emaillen, Glasuren, Engoben und ähnlichen Zubereitungen - Herstellung von Kitten - Herstellung von Dichtungsbestandteilen und ähnlichen nichtfeuerfesten Spachtel- und Verputzmassen - Herstellung von zusammengesetzten organischen Lösungs- und Verdünnungsmitteln - Herstellung von zubereiteten Farb- und Lackentfernern - Herstellung von Druckfarben",NA,"Diese Klasse umfasst nicht: - Herstellung von Farbstoffen (s. 20.12) - Herstellung von Tinte und Tusche (s. 20.59)"
"20.4","Herstellung von Seifen, Wasch-, Reinigungs- und Körperpflegemitteln sowie von Duftstoffen","20",NA,NA,NA
"20.41","Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln","20.4","Diese Klasse umfasst: - Herstellung von organischen grenzflächenaktiven Stoffen - Herstellung von Papier, Watte, Filz und Vliesstoffe, mit Seife oder Reinigungsmitteln getränkt oder überzogen - Herstellung von Glycerin - Herstellung von Seifen, außer solcher zur Körperpflege - Herstellung von grenzflächenaktiven Zubereitungen:   • Wasch- und Reinigungsmittel   • Geschirrspülmittel   • Textilweichspüler - Herstellung von Reinigungs- und Poliermitteln:   • Zubereitungen zum Parfümieren und Deodorieren von Räumen   • künstliche und zubereitete Wachse   • Lederpflegemittel   • Holzpflegemittel   • Poliermittel für Karosserien, Glas und Metall   • Scheuerpasten und –pulver, einschließlich mit Scheurpasten und –pulver beschichtetem Papier, Vliesen usw.",NA,"Diese Klasse umfasst nicht: - Herstellung von getrennten chemischen Verbindungen (s. 20.13, 20.14) - Herstellung von aus Mineralölerzeugnissen synthetisiertem Glycerin (s. 20.14) - Herstellung von Seife zur Körperpflege (s. 20.42)"
"20.42","Herstellung von Körperpflegemitteln und Duftstoffen","20.4","Diese Klasse umfasst: - Herstellung von Körperpflegemitteln und Duftstoffen   • Parfüms und Eau de Toilette   • Kosmetika   • Sonnenschutz- und Bräunungsmittel   • Hand- und Fußpflegemittel   • Haarwaschmittel, Haarlacke, Dauerwell- und Entkrausungsmittel   • Zahnputz- und Mundpflegemittel einschließlich Haftmittel für Zahnprothesen   • zubereitete Rasiermittel, einschließlich Zubereitungen für den Gebrauch vor oder nach der Rasur   • Deodorants und Badesalze   • Enthaarungsmittel - Herstellung von Seifen zur Körperpflege",NA,"Diese Klasse umfasst nicht: - Herstellung von natürlichen etherischen Ölen (s. 20.53)"
"20.5","Herstellung von sonstigen chemischen Erzeugnissen","20","Diese Gruppe umfasst die Herstellung von Sprengstoffen und pyrotechnischen Erzeugnissen, Leimen, etherischen Ölen und sonstigen chemischen Erzeugnissen, z. B. fotochemischen Erzeugnissen (einschließlich Filme und lichtempfindlichen Papiers), zusammengesetzte Diagnostikreagenzien usw.",NA,NA
"20.51","Herstellung von pyrotechnischen Erzeugnissen","20.5","Diese Klasse umfasst: - Herstellung von Schießpulver - Herstellung von Sprengstoffen und pyrotechnischen Erzeugnissen, Sprengkapseln, Sprengzündern und Leuchtkugeln","Diese Klasse umfasst ferner: - Herstellung von Streichhölzern",NA
"20.52","Herstellung von Klebstoffen","20.5","Diese Klasse umfasst: - Herstellung von Leimen und zubereiteten Klebstoffen, einschließlich Klebstoffen auf Gummibasis",NA,"Diese Klasse umfasst nicht: - Herstellung von Gelatinen und ihren Derivaten (s. 20.59)"
"20.53","Herstellung von etherischen Ölen","20.5","Diese Klasse umfasst: - Herstellung von Auszügen aus natürlichen Aromen - Herstellung von Resinoiden - Herstellung von Riechstoffmischungen für die Parfüm- und Lebensmittelherstellung",NA,"Diese Klasse umfasst nicht: - Herstellung von synthetischen Aromen (s. 20.14) - Herstellung von Körperpflegemitteln und Duftstoffen (s. 20.42)"
"20.59","Herstellung von sonstigen chemischen Erzeugnissen a. n. g.","20.5","Diese Klasse umfasst: - Herstellung von lichtempfindlichen fotografischen Platten, Filmen, lichtempfindlichem Papier und sonstigem lichtempfindlichem unbelichtetem Filmmaterial - Herstellung von zubereiteten chemischen Erzeugnissen für fotografische Zwecke - Herstellung von Gelatine und ihren Derivaten - Herstellung von verschiedenen chemischen Erzeugnissen:   • Peptone, ihre Derivate, sonstige Eiweißstoffe und ihre Derivate a. n. g.   • chemisch modifizierte Öle und Fette   • Erzeugnisse für die Textil- und Lederappretur   • Pulver und Pasten zum Löten und Schweißen   • Zubereitungen zum Abbeizen von Metallen   • zubereitete Additive für Zement   • Aktivkohle, Additive für Schmieröle, Vulkanisationsbeschleuniger, Katalysatoren und sonstige chemische Erzeugnisse für industrielle Verwendung   • zubereitete Antiklopfmittel, Frostschutzmittel   • Hydraulikflüssigkeiten   • Mehrstufenreagenzien für Diagnose- und Laborzwecke","Diese Klasse umfasst ferner: - Herstellung von Tinte und Tusche","Diese Klasse umfasst nicht: - Herstellung von chemischen Erzeugnissen als Massengut (s. 20.13, 20.14) - Herstellung von destilliertem Wasser (s. 20.13) - Herstellung von sonstigen organischen Grundstoffen und Chemikalien (s. 20.14) - Herstellung von Druckfarben (s. 20.30) - Herstellung von Klebstoffen auf Bitumenbasis (s. 23.99)"
"20.6","Herstellung von Chemiefasern","20",NA,NA,NA
"20.60","Herstellung von Chemiefasern","20.6","Diese Klasse umfasst: - Herstellung von synthetischen oder künstlichen Filamenten - Herstellung von synthetischen oder künstlichen Stapelfasern, weder gekrempelt noch gekämmt oder anderweitig für die Spinnerei bearbeitet - Herstellung von synthetischen oder künstlichen Filamentgarnen einschließlich hochfesten Garnen - Herstellung von synthetischen oder künstlichen Monofilamenten oder Streifen",NA,"Diese Klasse umfasst nicht: - Spinnen von synthetischen oder künstlichen Garnen (s. 13.10) - Herstellung von Garnen aus synthetischen oder künstlichen Spinnfasern (s. 13.10)"
"21","Herstellung von pharmazeutischen Erzeugnissen","C","Diese Abteilung umfasst die Herstellung von pharmazeutischen Grundstoffen und pharmazeutischen Spezialitäten.","Sie beinhaltet auch die Herstellung von Arzneimitteln chemischen und botanischen Ursprungs.",NA
"21.1","Herstellung von pharmazeutischen Grundstoffen","21",NA,NA,NA
"21.10","Herstellung von pharmazeutischen Grundstoffen","21.1","Diese Klasse umfasst: - Herstellung aktiver Substanzen für die Herstellung pharmazeutischer Präparate: Antibiotika, Vitamine, Salicyl- und o-Acetylsalicylsäure usw. - Verarbeitung von Blut","Diese Klasse umfasst ferner: - Herstellung von chemisch reinem Zucker - Verarbeitung von Drüsen, Herstellung von Drüsenauszügen usw.",NA
"21.2","Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen","21",NA,NA,NA
"21.20","Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen","21.2","Diese Klasse umfasst: - Herstellung von pharmazeutischen Präparaten:   • Antisera und sonstige Blutbestandteile   • Impfstoffe   • verschiedene Arzneiwaren, einschließlich homöopathischer Zubereitungen - Herstellung von chemischen Empfängnisverhütungsmitteln zur äußeren Anwendung und hormonaler Präparate zur Empfängnisverhütung - Herstellung von Zubereitungen für die medizinische Diagnostik einschließlich Schwangerschaftstests - Herstellung von radioaktiven Stoffen für die in-vivo-Diagnostik - Herstellung von biotechnischen pharmazeutischen Erzeugnissen","Diese Klasse umfasst ferner: - Herstellung von medizinischer Watte, Gaze, Binden, Verbandszeug usw. - Aufbereitung botanischer Erzeugnisse (Mahlen, Sortieren) für pharmazeutische Zwecke","Diese Klasse umfasst nicht: - Herstellung von Kräutertees (Pfefferminze, Eisenkraut, Kamille usw.) (s. 10.83) - Herstellung von Zahnfüllungen und Zahnzement (s. 32.50) - Herstellung von Knochenzement (s. 32.50) - Herstellung von chirurgischen Abdecktüchern (s. 32.50) - Großhandel mit pharmazeutischen Erzeugnissen (s. 46.46) - Einzelhandel mit pharmazeutischen Erzeugnissen (s. 47.73) - Forschung und Entwicklung für pharmazeutische (auch biotechnische) Erzeugnisse (s. 72.1) - Verpacken von pharmazeutischen Erzeugnissen (s. 82.92)"
