CN 2021,PRODCOM 2021,YEAR,PRODTYPE,CN-Split
16042005,10202590,2021,S,a
16042010,10202590,2021,S,a
16042030,10202590,2021,S,a
16042040,10202590,2021,S,a
16042050,10202590,2021,S,a
16042070,10202590,2021,S,a
16042090,10202590,2021,S,a
16043100,10202630,2021,S,
16043200,10202660,2021,S,
03061110,10203100,2021,S,a
03061190,10203100,2021,S,a
03061210,10203100,2021,S,a
03061290,10203100,2021,S,a
03061410,10203100,2021,S,a
03061430,10203100,2021,S,a
03061490,10203100,2021,S,a
03061500,10203100,2021,S,a
03061691,10203100,2021,S,a
03061699,10203100,2021,S,a
03061791,10203100,2021,S,a
03061792,10203100,2021,S,a
03061793,10203100,2021,S,a
03061794,10203100,2021,S,a
03061799,10203100,2021,S,a
03061910,10203100,2021,S,a
03061990,10203100,2021,S,a
03069100,10203100,2021,S,a
03069210,10203100,2021,S,a
03069290,10203100,2021,S,a
03069310,10203100,2021,S,a
03069390,10203100,2021,S,a
03069400,10203100,2021,S,a
03069511,10203100,2021,S,a
03069519,10203100,2021,S,a
03069520,10203100,2021,S,a
03069530,10203100,2021,S,a
03069540,10203100,2021,S,a
03069590,10203100,2021,S,a
03069910,10203100,2021,S,a
03069990,10203100,2021,S,a
03071200,10203250,2021,S,
03071900,10203250,2021,S,a
03072210,10203250,2021,S,
03072290,10203250,2021,S,
03072900,10203250,2021,S,a
03073210,10203250,2021,S,
03073290,10203250,2021,S,
03073920,10203250,2021,S,a
03073980,10203250,2021,S,a
03074321,10203250,2021,S,
03074325,10203250,2021,S,
03074329,10203250,2021,S,
03074331,10203250,2021,S,
03074333,10203250,2021,S,
03074335,10203250,2021,S,
03074338,10203250,2021,S,
03074391,10203250,2021,S,
03074392,10203250,2021,S,
03074395,10203250,2021,S,
03074399,10203250,2021,S,
03074920,10203250,2021,S,a
03074940,10203250,2021,S,a
03074950,10203250,2021,S,a
03074960,10203250,2021,S,a
03074980,10203250,2021,S,a
03075200,10203250,2021,S,
03075900,10203250,2021,S,a
03078400,10203250,2021,S,
03079200,10203250,2021,S,
03079900,10203250,2021,S,a
03077210,10203350,2021,S,
03077290,10203350,2021,S,
03077900,10203350,2021,S,a
03078300,10203350,2021,S,
03078700,10203350,2021,S,a
03078800,10203350,2021,S,a
03081200,10203350,2021,S,
03081900,10203350,2021,S,a
03082200,10203350,2021,S,
03082900,10203350,2021,S,a
03083050,10203350,2021,S,
03083080,10203350,2021,S,a
03089050,10203350,2021,S,
03089090,10203350,2021,S,a
03061110,10203400,2021,S,b
03061190,10203400,2021,S,b
03061210,10203400,2021,S,b
03061290,10203400,2021,S,b
03061410,10203400,2021,S,b
03061430,10203400,2021,S,b
03061490,10203400,2021,S,b
03061500,10203400,2021,S,b
03061691,10203400,2021,S,b
03061699,10203400,2021,S,b
03061791,10203400,2021,S,b
03061792,10203400,2021,S,b
03061793,10203400,2021,S,b
03061794,10203400,2021,S,b
03061799,10203400,2021,S,b
03061910,10203400,2021,S,b
03061990,10203400,2021,S,b
03069100,10203400,2021,S,b
03069210,10203400,2021,S,b
03069290,10203400,2021,S,b
03069310,10203400,2021,S,b
03069390,10203400,2021,S,b
03069400,10203400,2021,S,b
03069511,10203400,2021,S,b
03069519,10203400,2021,S,b
03069520,10203400,2021,S,b
03069530,10203400,2021,S,b
03069540,10203400,2021,S,b
03069590,10203400,2021,S,b
03069910,10203400,2021,S,b
03069990,10203400,2021,S,b
03071900,10203400,2021,S,b
03072900,10203400,2021,S,b
03073920,10203400,2021,S,b
03073980,10203400,2021,S,b
03074920,10203400,2021,S,b
03074940,10203400,2021,S,b
03074950,10203400,2021,S,b
03074960,10203400,2021,S,b
03074980,10203400,2021,S,b
03075900,10203400,2021,S,b
03076000,10203400,2021,S,
03077900,10203400,2021,S,b
03078700,10203400,2021,S,b
03078800,10203400,2021,S,b
03079900,10203400,2021,S,b
03081900,10203400,2021,S,b
03082900,10203400,2021,S,b
03083080,10203400,2021,S,b
03089090,10203400,2021,S,b
16051000,10203400,2021,S,a
16052110,10203400,2021,S,a
16052190,10203400,2021,S,a
16052900,10203400,2021,S,a
16053010,10203400,2021,S,a
16053090,10203400,2021,S,a
16054000,10203400,2021,S,a
16055100,10203400,2021,S,a
16055200,10203400,2021,S,a
16055310,10203400,2021,S,a
16055390,10203400,2021,S,a
16055400,10203400,2021,S,a
16055500,10203400,2021,S,a
16055600,10203400,2021,S,a
16055700,10203400,2021,S,a
16055800,10203400,2021,S,a
16055900,10203400,2021,S,a
16056100,10203400,2021,S,a
16056200,10203400,2021,S,a
16056300,10203400,2021,S,a
16056900,10203400,2021,S,a
23012000,10204100,2021,S,
05119110,10204200,2021,S,
05119190,10204200,2021,S,
07101000,10311110,2021,S,
20041010,10311130,2021,S,
20041091,10311130,2021,S,
20041099,10311130,2021,S,
07129005,10311200,2021,S,
11051000,10311300,2021,S,
11052000,10311300,2021,S,
20052010,10311430,2021,S,
20052020,10311460,2021,S,
20052080,10311460,2021,S,
20095010,10321100,2021,S,
20095090,10321100,2021,S,
20091191,10321210,2021,S,
20091199,10321210,2021,S,
20091200,10321220,2021,S,
20091991,10321220,2021,S,
20091998,10321220,2021,S,
20091111,10321230,2021,S,
20091119,10321230,2021,S,
20091911,10321230,2021,S,
20091919,10321230,2021,S,
20092100,10321300,2021,S,
20092911,10321300,2021,S,
20092919,10321300,2021,S,
20092991,10321300,2021,S,
20092999,10321300,2021,S,
20094192,10321400,2021,S,
20094199,10321400,2021,S,
20094911,10321400,2021,S,
20094919,10321400,2021,S,
20094930,10321400,2021,S,
20094991,10321400,2021,S,
20094993,10321400,2021,S,
20094999,10321400,2021,S,
20096110,10321500,2021,S,
20096190,10321500,2021,S,
20096911,10321500,2021,S,
20096919,10321500,2021,S,
20096951,10321500,2021,S,
20096959,10321500,2021,S,
20096971,10321500,2021,S,
20096979,10321500,2021,S,
20096990,10321500,2021,S,
20097120,10321600,2021,S,
20097199,10321600,2021,S,
20097911,10321600,2021,S,
20097919,10321600,2021,S,
20097930,10321600,2021,S,
20097991,10321600,2021,S,
20097998,10321600,2021,S,
20099011,10321700,2021,S,
20099019,10321700,2021,S,
20099021,10321700,2021,S,
20099029,10321700,2021,S,
20099031,10321700,2021,S,
20099039,10321700,2021,S,
20099041,10321700,2021,S,
20099049,10321700,2021,S,
20099051,10321700,2021,S,
20099059,10321700,2021,S,
20099071,10321700,2021,S,
20099073,10321700,2021,S,
20099079,10321700,2021,S,
20099092,10321700,2021,S,
20099094,10321700,2021,S,
20099095,10321700,2021,S,
20099096,10321700,2021,S,
20099097,10321700,2021,S,
20099098,10321700,2021,S,
20093111,10321910,2021,S,
20093119,10321910,2021,S,
20093151,10321910,2021,S,
20093159,10321910,2021,S,
20093191,10321910,2021,S,
20093199,10321910,2021,S,
20093931,10321910,2021,S,
20093939,10321910,2021,S,
20093951,10321910,2021,S,
20093955,10321910,2021,S,
20093959,10321910,2021,S,
20093991,10321910,2021,S,
20093995,10321910,2021,S,
20093999,10321910,2021,S,
20098131,10321920,2021,S,
20098151,10321920,2021,S,
20098159,10321920,2021,S,
20098195,10321920,2021,S,
20098199,10321920,2021,S,
20098950,10321920,2021,S,
20098961,10321920,2021,S,
20098963,10321920,2021,S,
20098969,10321920,2021,S,
20098971,10321920,2021,S,
20098973,10321920,2021,S,
20098979,10321920,2021,S,
20098985,10321920,2021,S,
20098986,10321920,2021,S,
20098988,10321920,2021,S,
20098989,10321920,2021,S,
20098996,10321920,2021,S,
20098997,10321920,2021,S,
20098999,10321920,2021,S,
20093911,10321930,2021,S,
20093919,10321930,2021,S,
20098111,10321930,2021,S,
20098119,10321930,2021,S,
20098911,10321930,2021,S,
20098919,10321930,2021,S,
20098934,10321930,2021,S,
20098935,10321930,2021,S,
20098936,10321930,2021,S,
20098938,10321930,2021,S,
07102100,10391100,2021,S,
07102200,10391100,2021,S,
07102900,10391100,2021,S,
07103000,10391100,2021,S,
07104000,10391100,2021,S,
07108010,10391100,2021,S,
07108051,10391100,2021,S,
07108059,10391100,2021,S,
07108061,10391100,2021,S,
07108069,10391100,2021,S,
07108070,10391100,2021,S,
07108080,10391100,2021,S,
07108085,10391100,2021,S,
07108095,10391100,2021,S,
07109000,10391100,2021,S,
07112010,10391200,2021,S,
07112090,10391200,2021,S,
07114000,10391200,2021,S,
07115100,10391200,2021,S,
07115900,10391200,2021,S,
07119010,10391200,2021,S,
07119030,10391200,2021,S,
07119050,10391200,2021,S,
07119070,10391200,2021,S,
07119080,10391200,2021,S,
07119090,10391200,2021,S,
07122000,10391330,2021,S,
07123100,10391350,2021,S,
07123200,10391350,2021,S,
07123300,10391350,2021,S,
07123900,10391350,2021,S,
07129011,10391390,2021,S,
07129019,10391390,2021,S,
07129030,10391390,2021,S,
07129050,10391390,2021,S,
07129090,10391390,2021,S,
20055100,10391500,2021,S,a
20055900,10391500,2021,S,a
20054000,10391600,2021,S,a
20021010,10391710,2021,S,a
20021090,10391710,2021,S,a
20029011,10391721,2021,S,
20029019,10391721,2021,S,
20029031,10391725,2021,S,
20029039,10391725,2021,S,
20029091,10391725,2021,S,
20029099,10391725,2021,S,
20031020,10391730,2021,S,a
20031030,10391730,2021,S,a
20039010,10391730,2021,S,a
20039090,10391730,2021,S,a
20049010,10391740,2021,S,a
20049030,10391740,2021,S,a
20049050,10391740,2021,S,a
20049091,10391740,2021,S,a
20049098,10391740,2021,S,a
20059960,10391750,2021,S,a
20056000,10391760,2021,S,a
20057000,10391770,2021,S,a
20058000,10391780,2021,S,a
20059100,10391790,2021,S,a
20059910,10391790,2021,S,a
20059920,10391790,2021,S,a
20059930,10391790,2021,S,a
20059950,10391790,2021,S,a
20059980,10391790,2021,S,a
20011000,10391800,2021,S,
20019010,10391800,2021,S,
20019020,10391800,2021,S,
20019030,10391800,2021,S,
20019040,10391800,2021,S,
20019050,10391800,2021,S,
20019065,10391800,2021,S,
20019070,10391800,2021,S,
20019092,10391800,2021,S,
20019097,10391800,2021,S,
08111011,10392100,2021,S,
08111019,10392100,2021,S,
08111090,10392100,2021,S,
08112011,10392100,2021,S,
08112019,10392100,2021,S,
08112031,10392100,2021,S,
08112039,10392100,2021,S,
08112051,10392100,2021,S,
08112059,10392100,2021,S,
08112090,10392100,2021,S,
08119011,10392100,2021,S,
08119019,10392100,2021,S,
08119031,10392100,2021,S,
08119039,10392100,2021,S,
08119050,10392100,2021,S,
08119070,10392100,2021,S,
08119075,10392100,2021,S,
08119080,10392100,2021,S,
08119085,10392100,2021,S,
08119095,10392100,2021,S,
20079110,10392230,2021,S,
20079130,10392230,2021,S,
20079190,10392230,2021,S,
20079910,10392290,2021,S,
20079920,10392290,2021,S,
20079931,10392290,2021,S,
20079933,10392290,2021,S,
20079935,10392290,2021,S,
20079939,10392290,2021,S,
20079950,10392290,2021,S,
20079993,10392290,2021,S,
20079997,10392290,2021,S,
20081110,10392330,2021,S,
20081191,10392330,2021,S,
20081196,10392330,2021,S,
20081198,10392330,2021,S,
20081912,10392390,2021,S,
20081913,10392390,2021,S,
20081919,10392390,2021,S,
20081992,10392390,2021,S,
20081993,10392390,2021,S,
20081995,10392390,2021,S,
20081999,10392390,2021,S,
08140000,10392410,2021,S,
08121000,10392430,2021,S,
08129025,10392430,2021,S,
08129030,10392430,2021,S,
08129040,10392430,2021,S,
08129070,10392430,2021,S,
08129098,10392430,2021,S,
08012200,10392500,2021,S,
08013200,10392500,2021,S,
08021210,10392500,2021,S,
08021290,10392500,2021,S,
08022200,10392500,2021,S,
08023200,10392500,2021,S,
08024200,10392500,2021,S,
08025200,10392500,2021,S,
08026200,10392500,2021,S,
12024200,10392500,2021,S,
12060091,10392500,2021,S,a
08062010,10392910,2021,S,
08062030,10392910,2021,S,
08062090,10392910,2021,S,
,10392920,2021,S,
08031090,10392930,2021,S,
08039090,10392930,2021,S,
08041000,10392930,2021,S,a
08042090,10392930,2021,S,a
08043000,10392930,2021,S,a
08044000,10392930,2021,S,a
08045000,10392930,2021,S,a
08051080,10392930,2021,S,a
08052190,10392930,2021,S,a
08052200,10392930,2021,S,a
08131000,10392930,2021,S,
08132000,10392930,2021,S,
08133000,10392930,2021,S,
08134010,10392930,2021,S,
08134030,10392930,2021,S,
08134050,10392930,2021,S,
08134065,10392930,2021,S,
08134095,10392930,2021,S,
08135012,10392930,2021,S,
08135015,10392930,2021,S,
08135019,10392930,2021,S,
08135031,10392930,2021,S,
08135039,10392930,2021,S,
08135091,10392930,2021,S,
08135099,10392930,2021,S,
20089703,10392930,2021,S,
20089705,10392930,2021,S,
20082011,10392950,2021,S,
20082019,10392950,2021,S,
20082031,10392950,2021,S,
20082039,10392950,2021,S,
20082051,10392950,2021,S,
20082059,10392950,2021,S,
20082071,10392950,2021,S,
20082079,10392950,2021,S,
20082090,10392950,2021,S,
20083011,10392950,2021,S,
20083019,10392950,2021,S,
20083031,10392950,2021,S,
20083039,10392950,2021,S,
20083051,10392950,2021,S,
20083055,10392950,2021,S,
20083059,10392950,2021,S,
20083071,10392950,2021,S,
20083075,10392950,2021,S,
20083079,10392950,2021,S,
20083090,10392950,2021,S,
20084011,10392950,2021,S,
20084019,10392950,2021,S,
20084021,10392950,2021,S,
20084029,10392950,2021,S,
20084031,10392950,2021,S,
20084039,10392950,2021,S,
20084051,10392950,2021,S,
20084059,10392950,2021,S,
20084071,10392950,2021,S,
20084079,10392950,2021,S,
20084090,10392950,2021,S,
20085011,10392950,2021,S,
20085019,10392950,2021,S,
20085031,10392950,2021,S,
20085039,10392950,2021,S,
20085051,10392950,2021,S,
20085059,10392950,2021,S,
20085061,10392950,2021,S,
20085069,10392950,2021,S,
20085071,10392950,2021,S,
20085079,10392950,2021,S,
20085092,10392950,2021,S,
20085098,10392950,2021,S,
20086011,10392950,2021,S,
20086019,10392950,2021,S,
20086031,10392950,2021,S,
20086039,10392950,2021,S,
20086050,10392950,2021,S,
20086060,10392950,2021,S,
20086070,10392950,2021,S,
20086090,10392950,2021,S,
20087011,10392950,2021,S,
20087019,10392950,2021,S,
20087031,10392950,2021,S,
20087039,10392950,2021,S,
20087051,10392950,2021,S,
20087059,10392950,2021,S,
20087061,10392950,2021,S,
20087069,10392950,2021,S,
20087071,10392950,2021,S,
20087079,10392950,2021,S,
20087092,10392950,2021,S,
20087098,10392950,2021,S,
20088011,10392950,2021,S,
20088019,10392950,2021,S,
20088031,10392950,2021,S,
20088039,10392950,2021,S,
20088050,10392950,2021,S,
20088070,10392950,2021,S,
20088090,10392950,2021,S,
20089100,10392950,2021,S,
20089311,10392950,2021,S,
20089319,10392950,2021,S,
20089321,10392950,2021,S,
20089329,10392950,2021,S,
20089391,10392950,2021,S,
20089393,10392950,2021,S,
20089399,10392950,2021,S,
20089712,10392950,2021,S,
20089714,10392950,2021,S,
20089716,10392950,2021,S,
20089718,10392950,2021,S,
20089732,10392950,2021,S,
20089734,10392950,2021,S,
20089736,10392950,2021,S,
20089738,10392950,2021,S,
20089751,10392950,2021,S,
20089759,10392950,2021,S,
20089772,10392950,2021,S,
20089774,10392950,2021,S,
20089776,10392950,2021,S,
20089778,10392950,2021,S,
20089792,10392950,2021,S,
20089793,10392950,2021,S,
20089794,10392950,2021,S,
20089796,10392950,2021,S,
20089797,10392950,2021,S,
20089798,10392950,2021,S,
20089911,10392950,2021,S,
20089919,10392950,2021,S,
20089921,10392950,2021,S,
20089923,10392950,2021,S,
20089924,10392950,2021,S,
20089928,10392950,2021,S,
20089931,10392950,2021,S,
20089934,10392950,2021,S,
20089936,10392950,2021,S,
20089937,10392950,2021,S,
20089938,10392950,2021,S,
20089940,10392950,2021,S,
20089941,10392950,2021,S,
20089943,10392950,2021,S,
20089945,10392950,2021,S,
20089948,10392950,2021,S,
20089949,10392950,2021,S,
20089951,10392950,2021,S,
20089963,10392950,2021,S,
20089967,10392950,2021,S,
20089972,10392950,2021,S,
20089978,10392950,2021,S,
20089985,10392950,2021,S,
20089991,10392950,2021,S,
20089999,10392950,2021,S,
23080011,10393000,2021,S,
23080019,10393000,2021,S,
23080040,10393000,2021,S,
23080090,10393000,2021,S,
,10399100,2021,I,
15030011,10411100,2021,S,
15030019,10411100,2021,S,
15030030,10411100,2021,S,
15030090,10411100,2021,S,
15041010,10411200,2021,S,
15041091,10411200,2021,S,
15041099,10411200,2021,S,
15042010,10411200,2021,S,
15042090,10411200,2021,S,
15043010,10411200,2021,S,
15043090,10411200,2021,S,
15060000,10411900,2021,S,
15081010,10412110,2021,S,
15081090,10412110,2021,S,
15091010,10412210,2021,S,
15091020,10412210,2021,S,
15091080,10412210,2021,S,
15100010,10412220,2021,S,
15121110,10412300,2021,S,
15121191,10412300,2021,S,
15121199,10412300,2021,S,
15141110,10412410,2021,S,
15141190,10412410,2021,S,
15149110,10412410,2021,S,
15149190,10412410,2021,S,
15111010,10412510,2021,S,
15111090,10412510,2021,S,
15071010,10412910,2021,S,
15071090,10412910,2021,S,
15122110,10412910,2021,S,
15122190,10412910,2021,S,
15131110,10412910,2021,S,
15131191,10412910,2021,S,
15131199,10412910,2021,S,
15132110,10412910,2021,S,
15132130,10412910,2021,S,
15132190,10412910,2021,S,
15151100,10412910,2021,S,
15155011,10412910,2021,S,
15155019,10412910,2021,S,
15159021,10412910,2021,S,
15159029,10412910,2021,S,
15159040,10412910,2021,S,
15159059,10412910,2021,S,
14042000,10413000,2021,S,
23040000,10414130,2021,S,
23063000,10414150,2021,S,
23064100,10414170,2021,S,
23064900,10414170,2021,S,
23050000,10414190,2021,S,
23061000,10414190,2021,S,
23062000,10414190,2021,S,
23065000,10414190,2021,S,
23066000,10414190,2021,S,
23069005,10414190,2021,S,
23069011,10414190,2021,S,
23069019,10414190,2021,S,
23069090,10414190,2021,S,
12081000,10414200,2021,S,
12089000,10414200,2021,S,
15079010,10415100,2021,S,
15079090,10415100,2021,S,
15089010,10415200,2021,S,
15089090,10415200,2021,S,
15099000,10415310,2021,S,
15100090,10415330,2021,S,
15121910,10415400,2021,S,
15121990,10415400,2021,S,
15122910,10415500,2021,S,
15122990,10415500,2021,S,
15141910,10415600,2021,S,
15141990,10415600,2021,S,
15149910,10415600,2021,S,
15149990,10415600,2021,S,
15119011,10415700,2021,S,
15119019,10415700,2021,S,
15119091,10415700,2021,S,
15119099,10415700,2021,S,
15131911,10415800,2021,S,
15131919,10415800,2021,S,
15131930,10415800,2021,S,
15131991,10415800,2021,S,
15131999,10415800,2021,S,
15132911,10415900,2021,S,
15132919,10415900,2021,S,
15132930,10415900,2021,S,
15132950,10415900,2021,S,
15132990,10415900,2021,S,
15151910,10415900,2021,S,
15151990,10415900,2021,S,
15153010,10415900,2021,S,
15153090,10415900,2021,S,
15155091,10415900,2021,S,
15155099,10415900,2021,S,
15159011,10415900,2021,S,
15159031,10415900,2021,S,
15159039,10415900,2021,S,
15159051,10415900,2021,S,
15159060,10415900,2021,S,
15159091,10415900,2021,S,
15159099,10415900,2021,S,
15161010,10416030,2021,S,
15161090,10416030,2021,S,
15162010,10416050,2021,S,
15162091,10416050,2021,S,
15162095,10416050,2021,S,
15162096,10416050,2021,S,
15162098,10416050,2021,S,
15211000,10417100,2021,S,
15220010,10417200,2021,S,
15220031,10417200,2021,S,
15220039,10417200,2021,S,
15220091,10417200,2021,S,
15220099,10417200,2021,S,
15171010,10421030,2021,S,
15171090,10421030,2021,S,
15179010,10421050,2021,S,
15179091,10421050,2021,S,
15179093,10421050,2021,S,
15179099,10421050,2021,S,
04011010,10511133,2021,S,
04011090,10511137,2021,S,
04012011,10511142,2021,S,
04012091,10511142,2021,S,
04012019,10511148,2021,S,
04012099,10511148,2021,S,
04014010,10511210,2021,S,
04015011,10511210,2021,S,
04014090,10511220,2021,S,
04015019,10511220,2021,S,
04015031,10511230,2021,S,
04015091,10511230,2021,S,
04015039,10511240,2021,S,
04015099,10511240,2021,S,
04021011,10512130,2021,S,
04021091,10512130,2021,S,
04021019,10512160,2021,S,
04021099,10512160,2021,S,
04022111,10512230,2021,S,
